,text,hashtags
1166,"We're proud to announce that participants of the #VersusVirus #hackathon can use Picterra to produce tangible results in the fight against #COVID19 by detecting objects and patterns anywhere on Earth! 

@VersusVirusCH #StayHomeSaveLives 

https://t.co/NHoYXgNS3j","['versusvirus', 'hackathon']"
1167,"Switzerland mobilizes to fight covid. Last week @hackzurich, now #VersusVirus #lauzhack. Next, an European Union hackathon. 
As🇨🇭curator, I invite you to join, April 24-26: https://t.co/9L6JZ0oIkm
@alain_berset @BAG_OFSP_UFSP @DrTedros @WHO @Genevaforum @opengeneva @DidierPittet","['versusvirus', 'lauzhack']"
1168,"Our Co-founder @talyamp mentoring on the #VersusVirus Swiss-wide hackathon and supporting teams in the areas of Trustable Data vs. Fake News and Economical Impact to find solutions against #COVID19 @VersusVirusCH 
https://t.co/cC0gqAKGoY",['versusvirus']
1169,"Team #humanity 💓🌎🌏🌍🚀
@CERN vs #Covid19 at #VersusVirus hackathon. The largest collaboration by Switzerland 🇨🇭 with &gt;4,000 participants, &gt;600 groups, &gt;500 mentors... 
@VersusVirusCH 
Proud to contribute. 🙏💕 https://t.co/rfEgmV4GIW","['humanity', 'covid', 'versusvirus']"
1170,"Fortunate to contribute to the #versusvirus #hackathon this week-end. I am mentoring students from @EPFL_en developing an app for a live online #cooking community: the Social Cooking Club. 
@VersusVirusCH #socialdistancing #food #isolation #covid19 #entrepreneurship #innovation https://t.co/P70NHDcD2P","['versusvirus', 'hackathon']"
1171,"""CERN against #COVID19 – Join the #VersusVirus hackathon 💪 
Find out more and take part: https://t.co/FAX7PwAFpq https://t.co/vJn7SN0r3k"" #science #tech #technology #news #CERN","['covid', 'versusvirus']"
1172,"🚀 @SwissCognitive is Mentor &amp; Partner of @VersusVirusCH 🚀

The 48-hour hackathon #VersusVirus has begun!
Over 4,600 participants are on board to find new solutions to new problems by Sunday.

The kick-off event is public, as a live stream 
NOW https://t.co/ssKkv7m00M

#Covid19 https://t.co/nIbc9IGX7d",['versusvirus']
1173,"We are excited to support the Swiss 48-hour Hackathon #VersusVirus this weekend that is dedicated to tackling the challenges coming along with the current Coronavirus. No matter your skills, no matter your background: Join us in the fight and register now: https://t.co/ryo7oUK7lo",['versusvirus']
1174,"Join us for #VersusVirus, the 48-hour hackathon of Switzerland on April 3-5: Together we'll find solutions against #COVID19! Register now, no matter what background you have: https://t.co/ZevovOTwEI @VersusVirusCH https://t.co/EMPZ8tRTUr",['versusvirus']
1175,"Last day to register for the #VersusVirus Hackathon 3.-5. April: 
48 hours. You and potentially 8 million others. The Covid-19 crisis in Switzerland. In Europe. Worldwide. We find solutions! No matter what your background is. Together we are strong! https://t.co/VnAAorgV4H",['versusvirus']
1176,#ManyFaces are joining #VersusVirus hackathon to fight COVID19 crisis | WE NEED YOU !   | open to everyone | REGISTER BEFORE 7pm TODAY 2nd April - https://t.co/BHG1bdlEqT @bertrandpiccard @Jonas_Schneiter @DidierPittet @JNormandCH https://t.co/NgoHW40Fs7,"['manyfaces', 'versusvirus']"
1177,"#VersusVirus, the 48hour online hackathon against #COVID19! 
 
InnoPeaks will join the action with a special #InnoPeaks Team composed of our #Fellows @Medicusai and @SwissVault. 
 
The deadline for participants’ registration is today! https://t.co/gYrXkaxce3","['versusvirus', 'covid']"
1178,"#VersusVirus, the 48hour online hackathon against #COVID19! 
 
InnoPeaks will join the action with a special #InnoPeaks Team composed of our #Fellows @medicusai, @ExactCure and @SwissVault 
 
Join us on April 3-5 and let’s together find solutions for the current challenges! https://t.co/355pw2jn7e","['versusvirus', 'covid']"
1179,"#VersusVirus starts tomorrow! 🌎💡🩺  From April 3 to 5, join us for this virtual hackathon: together, let's find solutions against #COVID19! Register here whatever your background is:
https://t.co/ypz85f7Ix1 @VersusVirusCH #Swisstech https://t.co/X9JwP4Eo1e",['versusvirus']
1180,"We are proud to support #VersusVirus, the 48hour online hackathon against #COVID19. Join on April 3-5 and help find solutions for the current challenges. Sign up here: https://t.co/nIP8gQ00Eu https://t.co/oiNdVWJbIt","['versusvirus', 'covid']"
1181,"Bright minds, problem-solvers and motivated citizens wanted! Join #VersusVirus, the 48hour online hackathon against #COVID19 this weekend and help find solutions for the current challenges. Sign up here: https://t.co/TlievhtmUA https://t.co/HgcWy9DWxd",['versusvirus']
1182,"Join this weekend’s #VersusVirus online #hackathon against #COVID19 in #Switzerland by @VersusVirusCH.
@theportatcern is a partner here as on our very first DO!Hack back in 2016. They doing an amazing jobs on humanitarian hackathons!
Participate! &gt; https://t.co/oynY2vYuY8","['versusvirus', 'hackathon', 'covid', 'switzerland']"
1183,"We're proud to support #versusvirus by @ImpactHubCH, a 48h #hackathon looking to develop functional prototypes to counter the #SARSCoV2 #coronavirus with tangible solutions, by providing free access to @KargerPublisher content to all participants.
https://t.co/JxjbwHu9Yx","['versusvirus', 'hackathon']"
1184,"Join the Liipers, and potentially 8 million others for the online #versusvirus #hackathon. Let’s join forces and develop tangible solutions to the coronavirus crisis in Switzerland. https://t.co/TZ7nFGI2Kv https://t.co/Zfb6Zbsl6H","['versusvirus', 'hackathon']"
1185,"HITS is supporting #VersusVirus, the 48-hour hackathon of Switzerland on April 3-5: Together we'll find solutions against #COVID19! 

Register now, no matter what background you have: https://t.co/DIgsmEm80l @VersusVirusCH https://t.co/iu9jX8yzml",['versusvirus']
1186,"We need you (as a mentor)!
Today is the last chance to register as a mentor of this weekend's #VersusVirus hackathon. In this role, you will support the hackers. All kind of expertise is welcome! More info: https://t.co/0ze8EbCpdA https://t.co/M7MhSpz86F",['versusvirus']
1187,"Join #VersusVirus, the 48-hour hackathon of Switzerland on April 3-5: Everyone can participate. Together we'll find solutions against #COVID19! @VersusVirusCH
https://t.co/poTZ1j1ast https://t.co/yqaN0YWlQk",['versusvirus']
1188,"🚀Join this weekend’s #VersusVirus online hackathon against #COVID19. 👥Let’s come together to find solutions for the current challenges. People from all over Switzerland are participating! 

When: April 3-5
Where: https://t.co/qH1i6fgrRN

@VersusVirusCH #hackathon #switzerland https://t.co/2zepfzgDCk","['versusvirus', 'covid']"
1189,"#Day82 #100DaysOfCode #reactjs #COVIDー19 #COVID19NIGERIA #DataScience 

- So, Just started out the web version of @aceg00ber's covid19 awareness app, you can go check his feeds for it.

- Going to make it as identical as possible and include any feature that would come handy.","['day', 'daysofcode', 'reactjs', 'covid', 'covidnigeria', 'datascience']"
1190,a quick hack gets me all the coronavirus data by country......now the graph #dataviz #reactjs #typescript,"['dataviz', 'reactjs', 'typescript']"
1191,"a quick hack gets me all the coronavirus data by country......now the graph #dataviz #reactjs #TypeScript 

https://t.co/Ur5MdnbgUr","['dataviz', 'reactjs', 'typescript']"
1192,"R2/D79 #100DaysOfCode
Researched and started setting up Google Analytics to track views of my #ReactJS app
Looked into some #coronavirus -related projects to work on next. There are so many amazing, inspiring projects people are working on! 🤯
https://t.co/xaNW2UjasR","['daysofcode', 'reactjs']"
1193,"Day 14/100 #100DaysOfCode #React #reactjs #CoronavirusOutbreak #Covid_19 

The Covid-19 tracker app

I will continue to add functionality and charting of data.

RT and stay healthy!

https://t.co/7EMnQlDEU6","['daysofcode', 'react', 'reactjs', 'coronavirusoutbreak', 'covid']"
1194,"#Angular #reactjs #VueJS #CodeNewbie #frontend #backend #ReactJS #Vue #devTips #Devlife #Design 
Pervasive digital surveillance of citizens deployed in COVID-19 fight, with rules that send genie back to bottle.
https://t.co/42XZ1yG7xX","['angular', 'reactjs', 'vuejs', 'codenewbie', 'frontend', 'backend', 'reactjs', 'vue', 'devtips', 'devlife', 'design']"
1195,"#Angular #reactjs #VueJS #CodeNewbie #frontend #backend #ReactJS #Vue #devTips #Devlife #Design 
Pervasive digital surveillance of citizens deployed in COVID-19 fight, with rules that send genie back to bottle.
https://t.co/42XZ1yG7xX","['angular', 'reactjs', 'vuejs', 'codenewbie', 'frontend', 'backend', 'reactjs', 'vue', 'devtips', 'devlife', 'design']"
1196,"Visualizing how viruses spread in a population - a fascinating overview visualization with #Reactjs by @Swizec 👏🏻

#data #tech #CoronaVirus #CoronaVirusUpdates #COVID2019 #D3 #Dataviz #Datavisualization

https://t.co/JJctVilVnM",['reactjs']
1197,"Developed a website to track covid-19 data.
Website: https://t.co/5GQeakrI0H

#reactjs on #netlify
#COVID19 #FrontEndDeveloper #webdevelopment","['reactjs', 'netlify', 'covid']"
1198,"1/2
Day 37 of #100DaysOfCode 
Finally hosted my Covid-19 Dashboard on @Netlify using #reactjs.Data are quite accurate and are fetched from various API and crossed verified by their developers! 
Feedbacks are highly appreciated. #StaySafe 
Here is the link: https://t.co/OAXokvcFXp","['daysofcode', 'reactjs']"
1199,"#Day87: Continuation from #Day86
#100DaysOfCode #reactjs #webdev
#COVID19 #COVID19Lagos 
The web app is going fine, I still don't know why my NavBar is being stubborn, I'd post a demo of what it looks like soon, the final result would look better.

#WorkFromHome #StaySafe ✌️😩","['day', 'day', 'daysofcode', 'reactjs', 'webdev', 'covid', 'covidlagos']"
1200,#ReactJS  #Automated | Building a COVID-19 Dashboard &amp; Map App https://t.co/8XvuCOo42X,"['reactjs', 'automated']"
1201,"Build a Coronavirus (COVID-19) Dashboard &amp; Map App with Gatsby and Leaflet
#reactjs #javascript #webdevelopment #gatsby 
 https://t.co/e2DJGe23no","['reactjs', 'javascript', 'webdevelopment']"
1202,Create your own Covid-19 data tracker by @KrasimirTsonev https://t.co/EXdT0DO5h1 #javascript #reactjs #redux via @JavaScriptKicks,"['javascript', 'reactjs', 'redux']"
1203,"Build a Coronavirus (COVID-19) Dashboard &amp; Map App with Gatsby and Leaflet 
https://t.co/cFpTQO75AD

  #reactjs #javascript #webdevelopment #gatsby https://t.co/zWfQHZFoBg https://t.co/QGdMH5p6Sx",['reactjs']
1204,"#LockdownSA threatens to backfire. @GovernmentZA @the_dti nuance is needed.
SA should let people purchase everyday goods like cigarettes ONLY if they are also buying groceries. lt will limit movement and spread of #COVID19 and save billions in lost taxes.
https://t.co/F6NnxS8gBe",['lockdownsa']
1205,Covid-19 #LockDownSA - Entrepreneurs Respond to Support Our Presidents’ Call to Action through Collaborative Movement #ECAfrica https://t.co/XNB2hJaAli via @jtcomms @ECAfrica #AfricaGoodNews,['lockdownsa']
1206,Covid-19 #LockDownSA – Entrepreneurs Respond to Support Our Presidents’ Call to Action through Collaborative Movement #ECAfrica https://t.co/G9H17BAc3s https://t.co/bOpAptjHpS,['lockdownsa']
1207,"Restrictions on movement of people and goods during the #21daysLockdownSA

#COVID19 #CoronaVirusinSA #LockDownSA #StayAtHome https://t.co/puwELJYHqD","['dayslockdownsa', 'covid', 'coronavirusinsa', 'lockdownsa']"
1208,"I am still seeing far too much unnecessary movement in the street outside #LockdownSA #Day1 

Unless it is absolutely essential, just PLEASE STAY AT HOME!

Let us work together to stop the spread of this #Coronavirus 

#COVID19SouthAfrica https://t.co/VTolgjPNgU","['lockdownsa', 'day']"
1209,"Restrictions on movement of people and goods during the #21daysLockdownSA

#COVID19 #CoronaVirusinSA #LockDownSA #StayAtHome https://t.co/UQX8p0ZpA0","['dayslockdownsa', 'covid', 'coronavirusinsa', 'lockdownsa']"
1210,Our resource page summaries help you navigate #LockdownSA. Have questions about contact tracing? These @HealthZA and @nicd_sa guidelines help explain how it works. #COVID19SouthAfrica  #StayHomeSA https://t.co/Awiyc3lD0T https://t.co/TpgLlaU5KG,['lockdownsa']
1211,#COVID19 #CoronavirusInSA #StayAtHome #LockdownSA Premier and his MECs visiting Leeufontein Village to check those who don't comply during the Lockdown Monitoring Programme. Pic by Elvis Tshikhudo. https://t.co/bIm1SFjY7K,"['covid', 'coronavirusinsa', 'stayathome', 'lockdownsa']"
1212,"Regulations in relation to contact tracing
#LockdownSA #StayAtHomeSa #SocialDistancing #COVID19 https://t.co/h7sh9PRyC8","['lockdownsa', 'stayathomesa', 'socialdistancing', 'covid']"
1213,"@JacksonMthembu_ government should invest more resources during #LockdownSA into this to develop its own technologies &amp; not rely on foreign innovations to have control of security, zoom might expose this country's commercial sensitive info. @Stellarated @ParliamentofRSA",['lockdownsa']
1214,"SA Muslim COVID-19 Task Team Launch Web App to Track Aid &amp; Distribution #LockdownSA #Covid19SA 

https://t.co/jYbWKvx9aS https://t.co/MIt6yPGcAn","['lockdownsa', 'covidsa']"
1215,"COVID-19 UPDATE. 
Cellphone numbers can be used to trace people who are infected via geolocations.

#LockdownSA 
#StayAtHomeSa 
#MixNews 
https://t.co/qDOPPOowXp",['lockdownsa']
1216,"Remember, #LockdownSA is not enough in itself. In addition, rigorous testing, the isolation of the infected and relentless tracking &amp; tracing must be applied simultaneously. #CoronavirusinSA #Covid19SA #Coronavirus",['lockdownsa']
1217,Open up corridors for movement of humanitarian staff during #LockdownSA #LockdownGhana #LockDownIndonesia #lockdownpakistan #lockdownuganda #lockdownindia #COVID19Kenya #COVID19,"['lockdownsa', 'lockdownghana', 'lockdownindonesia']"
1218,#lockDownSouthAfrica #LockdownSA #LockDownRadio  #Day3 #Zungu #Boxer #Deepest #SundayMotivation  #Tamia #StayAtHomeAndStaySafe #CoronaUpdate #Covid_19 #CoronaLockdown #Marikana Delivery Lady APP launching on the 1st of April. Retweet and Register your shop or car. https://t.co/WIeyXr5mYx,"['lockdownsouthafrica', 'lockdownsa', 'lockdownradio', 'day', 'zungu', 'boxer', 'deepest', 'sundaymotivation', 'tamia']"
1219,"Green says Go. China has gone tech to fight the virus. No green code, no movement. 👀🤔🤔...

#LockdownSA #Covid19InSA #COVID19InZim #Lockdown21

https://t.co/G95rS3QXj8","['lockdownsa', 'covidinsa']"
1220,"DAY:4 The body benefits from movement, and the mind benefits from stillness, thus yoga for you 🧘‍♀️🤸‍♀️#LockdownSA #covid_19  #washyourhands #quarantinediaries #staysafe #stayhomechallenge @ Safe At Home https://t.co/zE4nl0itnj",['lockdownsa']
